type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable
IMU,912478,,,,,,,,-0.0591,-0.0582,9.7557,0.0005,-0.0013,-0.0013,28.69,,,,,,,,,
RANGING,912480,7.0142,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912488,,,,,,,,-0.0653,-0.0612,9.7587,0.0005,-0.0003,-0.0016,28.69,,,,,,,,,
IMU,912498,,,,,,,,-0.0641,-0.0600,9.7557,0.0003,-0.0008,-0.0016,28.69,,,,,,,,,
RANGING,912500,9.3038,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912508,,,,,,,,-0.0638,-0.0618,9.7501,0.0005,-0.0008,-0.0011,28.69,,,,,,,,,
IMU,912519,,,,,,,,-0.0612,-0.0641,9.7530,0.0003,-0.0011,-0.0008,28.69,,,,,,,,,
RANGING,912520,7.8118,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912528,,,,,,,,-0.0690,-0.0594,9.7456,0.0003,-0.0016,-0.0005,28.69,,,,,,,,,
IMU,912538,,,,,,,,-0.0684,-0.0569,9.7402,0.0003,-0.0011,-0.0005,28.69,,,,,,,,,
RANGING,912540,5.6395,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912548,,,,,,,,-0.0675,-0.0618,9.7390,-0.0003,-0.0008,-0.0013,28.69,,,,,,,,,
IMU,912559,,,,,,,,-0.0654,-0.0683,9.7407,-0.0005,-0.0003,-0.0011,28.69,,,,,,,,,
POSITION,912559,,,,,,,,,,,,,,,5.0451,0.5302,0.0734,-0.0469,-0.0376,-0.0453,1.000,1,1
RANGING,912561,7.0236,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912568,,,,,,,,-0.0690,-0.0704,9.7458,-0.0000,-0.0008,-0.0011,28.69,,,,,,,,,
IMU,912579,,,,,,,,-0.0623,-0.0675,9.7458,-0.0003,-0.0011,-0.0008,28.69,,,,,,,,,
RANGING,912580,9.3225,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912588,,,,,,,,-0.0597,-0.0618,9.7462,0.0000,-0.0008,0.0000,28.69,,,,,,,,,
IMU,912599,,,,,,,,-0.0626,-0.0563,9.7518,0.0000,-0.0008,-0.0003,28.69,,,,,,,,,
RANGING,912601,7.8165,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912608,,,,,,,,-0.0651,-0.0555,9.7513,0.0005,-0.0013,-0.0011,28.69,,,,,,,,,
IMU,912619,,,,,,,,-0.0702,-0.0605,9.7525,0.0000,-0.0016,-0.0011,28.69,,,,,,,,,
RANGING,912621,5.5926,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912628,,,,,,,,-0.0690,-0.0576,9.7555,0.0003,-0.0008,-0.0005,28.69,,,,,,,,,
IMU,912639,,,,,,,,-0.0675,-0.0642,9.7552,-0.0003,-0.0008,-0.0005,28.69,,,,,,,,,
RANGING,912641,7.0095,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912648,,,,,,,,-0.0650,-0.0672,9.7569,-0.0003,-0.0008,-0.0005,28.69,,,,,,,,,
IMU,912659,,,,,,,,-0.0681,-0.0636,9.7582,-0.0003,-0.0008,-0.0003,28.69,,,,,,,,,
POSITION,912659,,,,,,,,,,,,,,,5.0397,0.5252,0.0743,-0.0606,-0.0497,-0.0438,1.000,1,1
RANGING,912661,9.3319,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912668,,,,,,,,-0.0690,-0.0542,9.7552,0.0000,-0.0008,-0.0011,28.69,,,,,,,,,
IMU,912679,,,,,,,,-0.0695,-0.0527,9.7533,-0.0003,-0.0008,-0.0011,28.69,,,,,,,,,
RANGING,912681,7.7930,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912689,,,,,,,,-0.0671,-0.0608,9.7476,-0.0000,-0.0011,-0.0005,28.69,,,,,,,,,
IMU,912699,,,,,,,,-0.0636,-0.0632,9.7464,-0.0003,-0.0008,-0.0005,28.69,,,,,,,,,
RANGING,912701,5.6207,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912709,,,,,,,,-0.0683,-0.0638,9.7488,-0.0003,-0.0011,-0.0008,28.69,,,,,,,,,
IMU,912719,,,,,,,,-0.0621,-0.0648,9.7446,-0.0003,-0.0008,-0.0013,28.69,,,,,,,,,
RANGING,912721,7.0236,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912729,,,,,,,,-0.0594,-0.0564,9.7407,-0.0005,-0.0011,-0.0011,28.69,,,,,,,,,
IMU,912739,,,,,,,,-0.0650,-0.0557,9.7381,-0.0005,-0.0013,-0.0005,28.69,,,,,,,,,
RANGING,912741,9.3225,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912749,,,,,,,,-0.0624,-0.0555,9.7361,0.0000,-0.0013,-0.0005,28.69,,,,,,,,,
IMU,912759,,,,,,,,-0.0578,-0.0509,9.7379,0.0008,-0.0011,-0.0008,28.69,,,,,,,,,
POSITION,912760,,,,,,,,,,,,,,,5.0455,0.5309,0.0740,-0.0424,-0.0421,-0.0421,1.000,1,1
RANGING,912761,7.8071,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912769,,,,,,,,-0.0596,-0.0572,9.7441,0.0003,-0.0008,-0.0005,28.69,,,,,,,,,
IMU,912779,,,,,,,,-0.0642,-0.0671,9.7429,-0.0005,-0.0011,-0.0011,28.69,,,,,,,,,
RANGING,912781,5.6113,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912789,,,,,,,,-0.0674,-0.0633,9.7428,-0.0003,-0.0013,-0.0011,28.69,,,,,,,,,
IMU,912800,,,,,,,,-0.0699,-0.0591,9.7473,0.0000,-0.0011,-0.0016,28.69,,,,,,,,,
RANGING,912801,7.0048,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912809,,,,,,,,-0.0686,-0.0639,9.7509,0.0000,-0.0008,-0.0013,28.69,,,,,,,,,
IMU,912820,,,,,,,,-0.0701,-0.0602,9.7495,-0.0003,-0.0011,-0.0011,28.69,,,,,,,,,
RANGING,912821,9.3225,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912829,,,,,,,,-0.0707,-0.0611,9.7504,0.0000,-0.0011,-0.0008,28.69,,,,,,,,,
IMU,912840,,,,,,,,-0.0695,-0.0620,9.7515,0.0000,-0.0016,-0.0008,28.69,,,,,,,,,
RANGING,912842,7.7930,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912849,,,,,,,,-0.0665,-0.0683,9.7500,0.0003,-0.0013,-0.0016,28.69,,,,,,,,,
IMU,912860,,,,,,,,-0.0611,-0.0711,9.7471,0.0005,-0.0016,-0.0013,28.69,,,,,,,,,
POSITION,912860,,,,,,,,,,,,,,,5.0409,0.5364,0.0691,-0.0525,-0.0344,-0.0479,1.000,1,1
RANGING,912861,5.6442,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912869,,,,,,,,-0.0632,-0.0696,9.7470,0.0003,-0.0016,-0.0013,28.69,,,,,,,,,
IMU,912880,,,,,,,,-0.0686,-0.0548,9.7539,0.0003,-0.0016,-0.0013,28.69,,,,,,,,,
RANGING,912882,7.0423,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912889,,,,,,,,-0.0653,-0.0554,9.7494,0.0000,-0.0008,-0.0005,28.69,,,,,,,,,
IMU,912900,,,,,,,,-0.0716,-0.0576,9.7331,-0.0008,-0.0016,-0.0008,28.69,,,,,,,,,
RANGING,912902,9.3178,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912909,,,,,,,,-0.0726,-0.0624,9.7355,-0.0008,-0.0008,0.0000,28.69,,,,,,,,,
IMU,912920,,,,,,,,-0.0681,-0.0617,9.7444,-0.0003,-0.0011,-0.0005,28.69,,,,,,,,,
RANGING,912922,7.8071,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912929,,,,,,,,-0.0621,-0.0603,9.7539,0.0005,-0.0011,0.0000,28.69,,,,,,,,,
IMU,912940,,,,,,,,-0.0615,-0.0629,9.7515,-0.0003,-0.0011,-0.0005,28.69,,,,,,,,,
RANGING,912942,5.5879,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912949,,,,,,,,-0.0636,-0.0597,9.7491,0.0000,-0.0019,-0.0011,28.69,,,,,,,,,
IMU,912960,,,,,,,,-0.0663,-0.0570,9.7456,0.0003,-0.0013,-0.0013,28.69,,,,,,,,,
POSITION,912960,,,,,,,,,,,,,,,5.0393,0.5287,0.0669,-0.0569,-0.0526,-0.0487,1.000,1,1
RANGING,912962,7.0001,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912970,,,,,,,,-0.0620,-0.0560,9.7461,0.0000,-0.0013,-0.0013,28.69,,,,,,,,,
IMU,912980,,,,,,,,-0.0644,-0.0660,9.7566,-0.0003,-0.0008,-0.0016,28.69,,,,,,,,,
RANGING,912982,9.3132,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,912990,,,,,,,,-0.0657,-0.0648,9.7593,0.0000,-0.0005,-0.0013,28.69,,,,,,,,,
IMU,913000,,,,,,,,-0.0639,-0.0612,9.7588,-0.0003,-0.0011,-0.0005,28.69,,,,,,,,,
RANGING,913002,7.8118,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913010,,,,,,,,-0.0681,-0.0645,9.7606,-0.0003,-0.0005,-0.0005,28.69,,,,,,,,,
IMU,913020,,,,,,,,-0.0693,-0.0618,9.7563,0.0003,-0.0013,0.0003,28.69,,,,,,,,,
RANGING,913022,5.6020,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913030,,,,,,,,-0.0684,-0.0591,9.7554,0.0000,-0.0016,-0.0005,28.69,,,,,,,,,
IMU,913041,,,,,,,,-0.0663,-0.0588,9.7515,-0.0005,-0.0013,-0.0003,28.69,,,,,,,,,
RANGING,913042,7.0423,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913050,,,,,,,,-0.0633,-0.0621,9.7471,-0.0003,-0.0005,-0.0005,28.69,,,,,,,,,
IMU,913060,,,,,,,,-0.0623,-0.0599,9.7485,-0.0003,-0.0005,-0.0019,28.69,,,,,,,,,
POSITION,913060,,,,,,,,,,,,,,,5.0402,0.5225,0.0678,-0.0525,-0.0676,-0.0472,1.000,1,1
RANGING,913062,9.3319,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913070,,,,,,,,-0.0635,-0.0644,9.7512,0.0000,-0.0013,-0.0011,28.69,,,,,,,,,
IMU,913081,,,,,,,,-0.0687,-0.0696,9.7504,0.0000,-0.0005,0.0000,28.69,,,,,,,,,
RANGING,913082,7.7930,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913090,,,,,,,,-0.0686,-0.0672,9.7419,0.0000,-0.0005,-0.0003,28.69,,,,,,,,,
IMU,913100,,,,,,,,-0.0657,-0.0602,9.7423,-0.0003,-0.0016,0.0003,28.69,,,,,,,,,
RANGING,913102,5.6254,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913110,,,,,,,,-0.0647,-0.0642,9.7390,0.0003,-0.0011,-0.0008,28.69,,,,,,,,,
IMU,913121,,,,,,,,-0.0683,-0.0669,9.7429,0.0005,-0.0011,-0.0011,28.69,,,,,,,,,
RANGING,913123,7.0236,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913130,,,,,,,,-0.0732,-0.0602,9.7446,-0.0003,-0.0005,-0.0011,28.69,,,,,,,,,
IMU,913141,,,,,,,,-0.0623,-0.0576,9.7447,0.0003,-0.0011,-0.0013,28.69,,,,,,,,,
RANGING,913142,9.2991,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913150,,,,,,,,-0.0711,-0.0588,9.7492,0.0000,-0.0005,-0.0011,28.69,,,,,,,,,
IMU,913161,,,,,,,,-0.0724,-0.0575,9.7558,-0.0005,-0.0003,-0.0013,28.69,,,,,,,,,
POSITION,913161,,,,,,,,,,,,,,,5.0506,0.5332,0.0699,-0.0260,-0.0472,-0.0403,1.000,1,1
RANGING,913163,7.8165,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913170,,,,,,,,-0.0695,-0.0596,9.7588,0.0000,-0.0005,-0.0011,28.69,,,,,,,,,
IMU,913181,,,,,,,,-0.0627,-0.0581,9.7497,-0.0003,-0.0008,-0.0008,28.69,,,,,,,,,
RANGING,913183,5.6442,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913190,,,,,,,,-0.0594,-0.0525,9.7494,-0.0005,-0.0008,-0.0003,28.69,,,,,,,,,
IMU,913201,,,,,,,,-0.0591,-0.0537,9.7503,-0.0005,-0.0011,-0.0011,28.69,,,,,,,,,
RANGING,913203,6.9954,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913210,,,,,,,,-0.0618,-0.0596,9.7512,0.0000,-0.0013,-0.0013,28.69,,,,,,,,,
IMU,913221,,,,,,,,-0.0680,-0.0600,9.7498,0.0005,-0.0013,-0.0013,28.69,,,,,,,,,
RANGING,913223,9.3132,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913230,,,,,,,,-0.0650,-0.0593,9.7470,0.0003,-0.0013,-0.0011,28.69,,,,,,,,,
IMU,913241,,,,,,,,-0.0636,-0.0635,9.7392,-0.0003,-0.0016,-0.0011,28.69,,,,,,,,,
RANGING,913243,7.8071,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913251,,,,,,,,-0.0702,-0.0641,9.7423,-0.0008,-0.0011,-0.0013,28.69,,,,,,,,,
IMU,913261,,,,,,,,-0.0681,-0.0627,9.7515,0.0000,-0.0011,-0.0016,28.69,,,,,,,,,
POSITION,913261,,,,,,,,,,,,,,,5.0459,0.5479,0.0493,-0.0403,-0.0242,-0.0680,1.000,1,1
RANGING,913263,5.6067,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913271,,,,,,,,-0.0608,-0.0570,9.7516,0.0000,-0.0008,-0.0011,28.69,,,,,,,,,
IMU,913281,,,,,,,,-0.0617,-0.0597,9.7533,0.0005,-0.0008,-0.0005,28.69,,,,,,,,,
RANGING,913283,7.0095,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913291,,,,,,,,-0.0635,-0.0659,9.7489,0.0000,-0.0005,-0.0013,28.69,,,,,,,,,
IMU,913301,,,,,,,,-0.0650,-0.0662,9.7501,0.0003,-0.0008,-0.0011,28.69,,,,,,,,,
RANGING,913303,9.3319,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913311,,,,,,,,-0.0714,-0.0653,9.7476,-0.0005,-0.0011,-0.0008,28.69,,,,,,,,,
IMU,913322,,,,,,,,-0.0707,-0.0635,9.7477,0.0008,-0.0016,-0.0008,28.69,,,,,,,,,
RANGING,913323,7.8165,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913331,,,,,,,,-0.0662,-0.0627,9.7530,0.0008,-0.0011,-0.0011,28.70,,,,,,,,,
IMU,913341,,,,,,,,-0.0618,-0.0609,9.7480,0.0005,-0.0008,-0.0008,28.70,,,,,,,,,
RANGING,913343,5.6207,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913351,,,,,,,,-0.0671,-0.0597,9.7473,0.0000,-0.0008,-0.0011,28.70,,,,,,,,,
IMU,913362,,,,,,,,-0.0687,-0.0615,9.7591,-0.0003,-0.0003,-0.0011,28.70,,,,,,,,,
POSITION,913362,,,,,,,,,,,,,,,5.0363,0.5436,0.0505,-0.0630,-0.0373,-0.0624,1.000,1,1
RANGING,913363,7.0001,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913371,,,,,,,,-0.0732,-0.0554,9.7552,0.0000,0.0000,-0.0019,28.70,,,,,,,,,
IMU,913382,,,,,,,,-0.0721,-0.0576,9.7516,0.0000,-0.0011,-0.0016,28.70,,,,,,,,,
RANGING,913383,9.3085,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913391,,,,,,,,-0.0695,-0.0627,9.7498,0.0000,-0.0013,-0.0011,28.70,,,,,,,,,
IMU,913402,,,,,,,,-0.0711,-0.0677,9.7429,-0.0003,-0.0016,-0.0011,28.70,,,,,,,,,
RANGING,913404,7.8118,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913411,,,,,,,,-0.0693,-0.0666,9.7468,-0.0003,-0.0011,-0.0005,28.70,,,,,,,,,
IMU,913422,,,,,,,,-0.0650,-0.0630,9.7465,0.0003,-0.0013,-0.0008,28.70,,,,,,,,,
RANGING,913424,5.5973,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913431,,,,,,,,-0.0666,-0.0609,9.7473,0.0000,-0.0013,-0.0005,28.70,,,,,,,,,
IMU,913442,,,,,,,,-0.0618,-0.0581,9.7459,-0.0003,-0.0008,-0.0008,28.70,,,,,,,,,
RANGING,913444,7.0236,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913451,,,,,,,,-0.0684,-0.0620,9.7420,-0.0003,-0.0008,-0.0008,28.70,,,,,,,,,
IMU,913462,,,,,,,,-0.0666,-0.0576,9.7389,0.0005,-0.0008,-0.0011,28.70,,,,,,,,,
POSITION,913462,,,,,,,,,,,,,,,5.0369,0.5376,0.0565,-0.0590,-0.0527,-0.0516,1.000,1,1
RANGING,913464,9.3132,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913471,,,,,,,,-0.0593,-0.0531,9.7444,0.0005,-0.0011,-0.0016,28.70,,,,,,,,,
IMU,913482,,,,,,,,-0.0629,-0.0521,9.7476,0.0008,-0.0008,-0.0013,28.70,,,,,,,,,
RANGING,913484,7.7930,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913491,,,,,,,,-0.0701,-0.0609,9.7549,0.0003,-0.0011,-0.0008,28.70,,,,,,,,,
IMU,913502,,,,,,,,-0.0684,-0.0635,9.7566,0.0005,-0.0011,-0.0005,28.70,,,,,,,,,
RANGING,913504,5.5879,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913512,,,,,,,,-0.0708,-0.0663,9.7551,-0.0003,-0.0011,-0.0008,28.70,,,,,,,,,
IMU,913522,,,,,,,,-0.0639,-0.0621,9.7509,-0.0008,-0.0013,-0.0008,28.70,,,,,,,,,
RANGING,913524,7.0423,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913532,,,,,,,,-0.0647,-0.0627,9.7518,0.0000,-0.0011,-0.0019,28.70,,,,,,,,,
IMU,913542,,,,,,,,-0.0627,-0.0623,9.7542,0.0005,-0.0011,-0.0011,28.70,,,,,,,,,
RANGING,913544,9.3319,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913552,,,,,,,,-0.0690,-0.0599,9.7566,0.0003,-0.0011,-0.0000,28.70,,,,,,,,,
IMU,913562,,,,,,,,-0.0695,-0.0639,9.7542,0.0011,-0.0011,-0.0000,28.70,,,,,,,,,
POSITION,913562,,,,,,,,,,,,,,,5.0426,0.5320,0.0721,-0.0417,-0.0636,-0.0273,1.000,1,1
RANGING,913564,7.8118,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913572,,,,,,,,-0.0605,-0.0603,9.7513,0.0005,-0.0011,-0.0003,28.70,,,,,,,,,
IMU,913582,,,,,,,,-0.0584,-0.0585,9.7452,0.0005,-0.0008,-0.0008,28.70,,,,,,,,,
RANGING,913584,5.5973,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913592,,,,,,,,-0.0614,-0.0665,9.7477,-0.0003,-0.0011,-0.0008,28.70,,,,,,,,,
IMU,913603,,,,,,,,-0.0623,-0.0608,9.7438,-0.0003,-0.0011,-0.0011,28.70,,,,,,,,,
RANGING,913604,7.0048,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913612,,,,,,,,-0.0635,-0.0605,9.7423,0.0000,-0.0011,-0.0016,28.70,,,,,,,,,
IMU,913622,,,,,,,,-0.0653,-0.0579,9.7441,0.0000,-0.0011,-0.0011,28.70,,,,,,,,,
RANGING,913624,9.2991,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913632,,,,,,,,-0.0687,-0.0596,9.7510,-0.0003,-0.0008,-0.0013,28.70,,,,,,,,,
IMU,913643,,,,,,,,-0.0678,-0.0596,9.7516,-0.0003,-0.0011,-0.0013,28.70,,,,,,,,,
RANGING,913645,7.7930,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913652,,,,,,,,-0.0648,-0.0614,9.7518,-0.0000,-0.0013,-0.0008,28.70,,,,,,,,,
IMU,913663,,,,,,,,-0.0647,-0.0590,9.7518,0.0000,-0.0013,-0.0008,28.70,,,,,,,,,
POSITION,913663,,,,,,,,,,,,,,,5.0399,0.5393,0.0751,-0.0468,-0.0488,-0.0225,1.000,1,1
RANGING,913664,5.6020,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913672,,,,,,,,-0.0701,-0.0614,9.7509,0.0000,-0.0008,-0.0011,28.70,,,,,,,,,
IMU,913683,,,,,,,,-0.0650,-0.0552,9.7437,0.0003,-0.0013,-0.0003,28.70,,,,,,,,,
RANGING,913685,7.0189,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913692,,,,,,,,-0.0638,-0.0600,9.7482,0.0000,-0.0008,-0.0005,28.70,,,,,,,,,
IMU,913703,,,,,,,,-0.0677,-0.0620,9.7498,-0.0003,-0.0003,-0.0016,28.70,,,,,,,,,
RANGING,913705,9.3272,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913712,,,,,,,,-0.0696,-0.0653,9.7531,0.0008,-0.0003,-0.0016,28.70,,,,,,,,,
IMU,913723,,,,,,,,-0.0683,-0.0639,9.7518,0.0005,-0.0008,-0.0011,28.70,,,,,,,,,
RANGING,913725,7.8024,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913732,,,,,,,,-0.0614,-0.0560,9.7491,0.0000,-0.0011,-0.0005,28.70,,,,,,,,,
IMU,913743,,,,,,,,-0.0623,-0.0573,9.7516,0.0000,-0.0011,-0.0005,28.70,,,,,,,,,
RANGING,913745,5.6254,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913752,,,,,,,,-0.0672,-0.0656,9.7500,0.0000,-0.0008,-0.0005,28.70,,,,,,,,,
IMU,913763,,,,,,,,-0.0666,-0.0650,9.7524,0.0003,-0.0013,-0.0008,28.70,,,,,,,,,
POSITION,913763,,,,,,,,,,,,,,,5.0379,0.5334,0.0733,-0.0504,-0.0604,-0.0291,1.000,1,1
RANGING,913765,7.0001,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913773,,,,,,,,-0.0696,-0.0593,9.7495,0.0005,-0.0011,-0.0008,28.70,,,,,,,,,
IMU,913783,,,,,,,,-0.0707,-0.0572,9.7449,0.0008,-0.0005,-0.0008,28.70,,,,,,,,,
RANGING,913785,9.3038,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913793,,,,,,,,-0.0650,-0.0594,9.7426,0.0000,-0.0005,-0.0011,28.70,,,,,,,,,
IMU,913803,,,,,,,,-0.0617,-0.0596,9.7380,-0.0005,-0.0003,-0.0005,28.70,,,,,,,,,
RANGING,913805,7.8071,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913813,,,,,,,,-0.0713,-0.0576,9.7434,-0.0005,-0.0013,0.0000,28.70,,,,,,,,,
IMU,913823,,,,,,,,-0.0704,-0.0612,9.7468,0.0000,-0.0013,-0.0011,28.70,,,,,,,,,
RANGING,913825,5.5973,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913833,,,,,,,,-0.0639,-0.0614,9.7501,0.0005,-0.0019,-0.0008,28.70,,,,,,,,,
IMU,913843,,,,,,,,-0.0678,-0.0611,9.7488,0.0005,-0.0011,-0.0005,28.70,,,,,,,,,
RANGING,913845,7.0330,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913853,,,,,,,,-0.0674,-0.0549,9.7504,0.0005,-0.0011,-0.0013,28.70,,,,,,,,,
IMU,913863,,,,,,,,-0.0626,-0.0536,9.7476,0.0005,-0.0019,-0.0024,28.70,,,,,,,,,
POSITION,913863,,,,,,,,,,,,,,,5.0404,0.5276,0.0777,-0.0437,-0.0729,-0.0249,1.000,1,1
RANGING,913865,9.2991,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913873,,,,,,,,-0.0590,-0.0608,9.7548,0.0000,-0.0016,-0.0016,28.70,,,,,,,,,
IMU,913884,,,,,,,,-0.0629,-0.0615,9.7533,0.0000,-0.0016,-0.0003,28.70,,,,,,,,,
RANGING,913885,7.7836,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913893,,,,,,,,-0.0671,-0.0638,9.7515,0.0000,-0.0008,-0.0005,28.70,,,,,,,,,
IMU,913903,,,,,,,,-0.0710,-0.0590,9.7519,0.0000,-0.0008,-0.0005,28.70,,,,,,,,,
RANGING,913905,5.6207,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913913,,,,,,,,-0.0659,-0.0630,9.7492,-0.0003,-0.0011,-0.0008,28.70,,,,,,,,,
IMU,913924,,,,,,,,-0.0648,-0.0594,9.7509,-0.0003,-0.0013,-0.0011,28.70,,,,,,,,,
RANGING,913926,7.0564,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913933,,,,,,,,-0.0702,-0.0519,9.7452,0.0000,-0.0016,-0.0013,28.70,,,,,,,,,
IMU,913944,,,,,,,,-0.0717,-0.0566,9.7489,0.0003,-0.0016,-0.0019,28.70,,,,,,,,,
RANGING,913945,9.3178,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,913953,,,,,,,,-0.0684,-0.0647,9.7477,0.0005,-0.0016,-0.0019,28.70,,,,,,,,,
IMU,913964,,,,,,,,-0.0567,-0.0620,9.7434,-0.0005,-0.0011,-0.0013,28.70,,,,,,,,,
POSITION,913964,,,,,,,,,,,,,,,5.0563,0.5269,0.0836,-0.0077,-0.0730,-0.0186,1.000,1,1
