type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable
IMU,2360010,,,,,,,,0.0605,0.0436,9.7441,-0.0013,0.0000,-0.0005,26.48,,,,,,,,,
IMU,2360060,,,,,,,,0.0823,0.0286,9.7843,0.0011,-0.0021,-0.0005,26.48,,,,,,,,,
RANGING,2360088,1.9283,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360101,,,,,,,,,,,,,,,0.4614,2.9134,0.1549,-0.0953,0.0202,-0.0038,1.000,1,1
IMU,2360111,,,,,,,,0.1000,0.0623,9.7151,-0.0011,0.0000,-0.0003,26.48,,,,,,,,,
IMU,2360161,,,,,,,,0.0675,0.0208,9.7823,-0.0005,-0.0011,-0.0008,26.48,,,,,,,,,
RANGING,2360189,3.8332,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360202,,,,,,,,,,,,,,,0.4581,2.9270,0.1434,-0.0950,0.0452,-0.0287,1.000,1,1
IMU,2360211,,,,,,,,0.1073,0.0419,9.7515,0.0011,-0.0013,-0.0013,26.48,,,,,,,,,
IMU,2360261,,,,,,,,0.0741,0.0403,9.7335,-0.0021,0.0003,-0.0005,26.48,,,,,,,,,
RANGING,2360289,3.7300,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360302,,,,,,,,,,,,,,,0.4994,2.9062,0.1497,-0.0167,-0.0080,-0.0094,1.000,1,1
IMU,2360311,,,,,,,,0.0829,0.0314,9.7810,0.0008,-0.0019,-0.0013,26.48,,,,,,,,,
IMU,2360361,,,,,,,,0.0954,0.0707,9.7206,-0.0008,0.0003,-0.0008,26.48,,,,,,,,,
RANGING,2360390,3.3734,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360402,,,,,,,,,,,,,,,0.4306,2.8621,0.1083,-0.1351,-0.0903,-0.0995,1.000,1,1
IMU,2360412,,,,,,,,0.0674,0.0262,9.7771,-0.0011,-0.0005,-0.0008,26.48,,,,,,,,,
IMU,2360462,,,,,,,,0.1040,0.0567,9.7453,0.0016,-0.0013,-0.0003,26.48,,,,,,,,,
RANGING,2360490,1.9330,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360503,,,,,,,,,,,,,,,0.3796,2.8785,0.1420,-0.1970,-0.0350,-0.0291,1.000,1,1
IMU,2360512,,,,,,,,0.0775,0.0524,9.7298,-0.0019,0.0003,-0.0005,26.48,,,,,,,,,
IMU,2360562,,,,,,,,0.0924,0.0301,9.7837,0.0008,-0.0029,-0.0008,26.48,,,,,,,,,
RANGING,2360590,3.8848,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360603,,,,,,,,,,,,,,,0.3922,2.9313,0.0844,-0.1653,0.0787,-0.1297,1.000,1,1
IMU,2360612,,,,,,,,0.0909,0.0620,9.7215,-0.0008,0.0011,-0.0011,26.46,,,,,,,,,
IMU,2360663,,,,,,,,0.0716,0.0160,9.7790,-0.0008,-0.0011,-0.0003,26.46,,,,,,,,,
RANGING,2360691,3.7487,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360704,,,,,,,,,,,,,,,0.4651,2.8969,0.0855,-0.0237,-0.0110,-0.0938,1.000,1,1
IMU,2360713,,,,,,,,0.1042,0.0449,9.7606,0.0016,-0.0021,-0.0011,26.46,,,,,,,,,
IMU,2360763,,,,,,,,0.0781,0.0533,9.7251,-0.0013,0.0008,-0.0005,26.46,,,,,,,,,
RANGING,2360791,3.3781,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360804,,,,,,,,,,,,,,,0.4363,2.8788,0.0607,-0.0741,-0.0422,-0.1321,1.000,1,1
IMU,2360813,,,,,,,,0.0781,0.0238,9.7880,0.0000,-0.0019,-0.0003,26.46,,,,,,,,,
IMU,2360863,,,,,,,,0.0971,0.0635,9.7259,0.0003,-0.0005,-0.0019,26.46,,,,,,,,,
RANGING,2360891,1.9142,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2360904,,,,,,,,,,,,,,,0.3678,2.9132,0.1181,-0.1683,0.0411,-0.0160,1.000,1,1
IMU,2360913,,,,,,,,0.0662,0.0329,9.7672,-0.0013,-0.0005,-0.0008,26.46,,,,,,,,,
IMU,2360964,,,,,,,,0.1042,0.0433,9.7705,0.0013,-0.0013,-0.0005,26.46,,,,,,,,,
RANGING,2360992,3.8097,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361005,,,,,,,,,,,,,,,0.3448,2.9078,0.1252,-0.1837,0.0251,-0.0058,1.000,1,1
IMU,2361014,,,,,,,,0.0810,0.0573,9.7206,-0.0013,-0.0000,0.0000,26.46,,,,,,,,,
IMU,2361064,,,,,,,,0.0698,0.0175,9.7846,0.0000,-0.0024,-0.0013,26.46,,,,,,,,,
RANGING,2361092,3.7534,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361105,,,,,,,,,,,,,,,0.4005,2.8762,0.1351,-0.0682,-0.0473,0.0212,1.000,1,1
IMU,2361114,,,,,,,,0.1073,0.0762,9.7280,0.0000,-0.0011,0.0000,26.46,,,,,,,,,
IMU,2361164,,,,,,,,0.0669,0.0362,9.7509,-0.0011,-0.0005,-0.0005,26.46,,,,,,,,,
RANGING,2361192,3.3358,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361205,,,,,,,,,,,,,,,0.4018,2.8772,0.1416,-0.0617,-0.0339,0.0252,1.000,1,1
IMU,2361215,,,,,,,,0.1109,0.0504,9.7645,0.0003,-0.0019,-0.0005,26.46,,,,,,,,,
IMU,2361265,,,,,,,,0.0810,0.0611,9.7173,-0.0013,0.0008,-0.0003,26.46,,,,,,,,,
RANGING,2361293,1.9189,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361306,,,,,,,,,,,,,,,0.3756,2.8878,0.1679,-0.0969,-0.0018,0.0608,1.000,1,1
IMU,2361315,,,,,,,,0.0769,0.0190,9.7931,0.0003,-0.0016,-0.0008,26.46,,,,,,,,,
IMU,2361365,,,,,,,,0.1070,0.0671,9.7175,0.0003,-0.0005,0.0000,26.46,,,,,,,,,
RANGING,2361393,3.7722,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361406,,,,,,,,,,,,,,,0.3660,2.8887,0.1729,-0.1038,0.0022,0.0537,1.000,1,1
IMU,2361415,,,,,,,,0.0678,0.0257,9.7603,-0.0016,0.0003,-0.0008,26.46,,,,,,,,,
IMU,2361465,,,,,,,,0.1027,0.0361,9.7748,0.0011,-0.0016,-0.0019,26.46,,,,,,,,,
RANGING,2361494,3.7534,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361506,,,,,,,,,,,,,,,0.3905,2.8724,0.1831,-0.0523,-0.0318,0.0636,1.000,1,1
IMU,2361516,,,,,,,,0.0801,0.0575,9.7178,-0.0003,0.0005,-0.0011,26.46,,,,,,,,,
IMU,2361566,,,,,,,,0.0799,0.0301,9.7907,-0.0003,-0.0021,-0.0003,26.46,,,,,,,,,
RANGING,2361594,3.2186,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361607,,,,,,,,,,,,,,,0.4491,2.9109,0.2245,0.0481,0.0522,0.1331,1.000,1,1
IMU,2361616,,,,,,,,0.1051,0.0719,9.7328,0.0003,-0.0003,-0.0008,26.46,,,,,,,,,
IMU,2361666,,,,,,,,0.0683,0.0257,9.7667,-0.0019,-0.0003,-0.0003,26.46,,,,,,,,,
RANGING,2361694,1.9330,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361707,,,,,,,,,,,,,,,0.4844,2.8954,0.2007,0.0857,0.0112,0.0646,1.000,1,1
IMU,2361716,,,,,,,,0.0998,0.0385,9.7606,0.0013,-0.0016,-0.0013,26.46,,,,,,,,,
IMU,2361767,,,,,,,,0.0807,0.0606,9.7202,-0.0011,0.0008,-0.0005,26.46,,,,,,,,,
RANGING,2361795,3.8332,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361808,,,,,,,,,,,,,,,0.5137,2.9307,0.1732,0.1059,0.0813,0.0010,1.000,1,1
IMU,2361817,,,,,,,,0.0819,0.0263,9.7814,0.0000,-0.0021,-0.0011,26.46,,,,,,,,,
IMU,2361867,,,,,,,,0.1006,0.0698,9.7215,0.0008,-0.0003,0.0000,26.46,,,,,,,,,
RANGING,2361895,3.7346,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2361908,,,,,,,,,,,,,,,0.5402,2.9304,0.1763,0.1277,0.0661,0.0035,1.000,1,1
IMU,2361917,,,,,,,,0.0638,0.0403,9.7533,-0.0021,-0.0003,-0.0005,26.46,,,,,,,,,
IMU,2361967,,,,,,,,0.1051,0.0385,9.7663,0.0011,-0.0019,-0.0008,26.46,,,,,,,,,
RANGING,2361995,3.3734,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362008,,,,,,,,,,,,,,,0.4491,2.8706,0.1109,-0.0523,-0.0620,-0.1377,1.000,1,1
IMU,2362017,,,,,,,,0.0844,0.0614,9.7247,-0.0011,0.0008,-0.0005,26.46,,,,,,,,,
IMU,2362068,,,,,,,,0.0738,0.0178,9.7932,-0.0003,-0.0013,-0.0013,26.46,,,,,,,,,
RANGING,2362096,1.9189,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362109,,,,,,,,,,,,,,,0.4000,2.8928,0.1472,-0.1233,-0.0003,-0.0569,1.000,1,1
IMU,2362118,,,,,,,,0.1025,0.0530,9.7461,0.0005,-0.0005,-0.0003,26.46,,,,,,,,,
IMU,2362168,,,,,,,,0.0774,0.0431,9.7320,-0.0016,0.0005,-0.0008,26.46,,,,,,,,,
RANGING,2362196,3.8050,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362209,,,,,,,,,,,,,,,0.3902,2.8979,0.1364,-0.1273,0.0123,-0.0713,1.000,1,1
IMU,2362218,,,,,,,,0.0958,0.0343,9.7760,0.0008,-0.0019,-0.0005,26.46,,,,,,,,,
IMU,2362268,,,,,,,,0.0856,0.0584,9.7202,-0.0013,0.0011,-0.0008,26.46,,,,,,,,,
RANGING,2362296,3.7393,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362309,,,,,,,,,,,,,,,0.4343,2.8726,0.1382,-0.0397,-0.0430,-0.0506,1.000,1,1
IMU,2362319,,,,,,,,0.0636,0.0193,9.7807,-0.0008,-0.0011,-0.0019,26.46,,,,,,,,,
IMU,2362369,,,,,,,,0.1063,0.0575,9.7473,0.0008,-0.0008,-0.0016,26.46,,,,,,,,,
RANGING,2362397,3.3546,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362410,,,,,,,,,,,,,,,0.4147,2.8585,0.1242,-0.0720,-0.0604,-0.0743,1.000,1,1
IMU,2362419,,,,,,,,0.0826,0.0548,9.7320,-0.0016,-0.0003,-0.0011,26.46,,,,,,,,,
IMU,2362469,,,,,,,,0.0705,0.0180,9.7844,0.0005,-0.0021,-0.0013,26.46,,,,,,,,,
RANGING,2362497,1.9095,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362510,,,,,,,,,,,,,,,0.3652,2.8816,0.1670,-0.1401,0.0030,0.0072,1.000,1,1
IMU,2362519,,,,,,,,0.1030,0.0620,9.7227,0.0003,-0.0003,-0.0005,26.46,,,,,,,,,
IMU,2362570,,,,,,,,0.0689,0.0259,9.7711,-0.0011,-0.0011,-0.0011,26.46,,,,,,,,,
RANGING,2362598,3.8144,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362610,,,,,,,,,,,,,,,0.3655,2.9074,0.1426,-0.1303,0.0560,-0.0415,1.000,1,1
IMU,2362620,,,,,,,,0.1081,0.0491,9.7555,0.0016,-0.0016,-0.0011,26.43,,,,,,,,,
IMU,2362670,,,,,,,,0.0787,0.0545,9.7304,-0.0021,0.0003,-0.0008,26.43,,,,,,,,,
RANGING,2362698,3.7440,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362711,,,,,,,,,,,,,,,0.4202,2.8814,0.1482,-0.0241,-0.0102,-0.0174,1.000,1,1
IMU,2362720,,,,,,,,0.0865,0.0259,9.7802,-0.0005,-0.0019,-0.0008,26.43,,,,,,,,,
IMU,2362770,,,,,,,,0.1031,0.0705,9.7172,0.0003,0.0000,-0.0005,26.43,,,,,,,,,
RANGING,2362798,3.2983,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362811,,,,,,,,,,,,,,,0.4336,2.8911,0.1553,-0.0040,0.0133,-0.0038,1.000,1,1
IMU,2362820,,,,,,,,0.0626,0.0298,9.7605,-0.0011,0.0000,-0.0008,26.43,,,,,,,,,
IMU,2362871,,,,,,,,0.0988,0.0452,9.7706,0.0013,-0.0016,-0.0003,26.43,,,,,,,,,
RANGING,2362899,1.9330,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2362912,,,,,,,,,,,,,,,0.4279,2.8958,0.1604,-0.0183,0.0226,0.0005,1.000,1,1
IMU,2362921,,,,,,,,0.0826,0.0554,9.7304,-0.0013,0.0008,-0.0008,26.43,,,,,,,,,
IMU,2362971,,,,,,,,0.0763,0.0159,9.7871,0.0003,-0.0016,-0.0013,26.43,,,,,,,,,
RANGING,2362999,3.8942,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363012,,,,,,,,,,,,,,,0.4593,2.9541,0.1060,0.0156,0.1358,-0.0986,1.000,1,1
IMU,2363021,,,,,,,,0.0998,0.0699,9.7181,0.0005,-0.0003,-0.0008,26.43,,,,,,,,,
IMU,2363071,,,,,,,,0.0710,0.0370,9.7663,-0.0013,-0.0008,-0.0003,26.43,,,,,,,,,
RANGING,2363099,3.7440,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363112,,,,,,,,,,,,,,,0.5295,2.9329,0.1083,0.1253,0.0633,-0.0697,1.000,1,1
IMU,2363122,,,,,,,,0.1034,0.0421,9.7501,0.0005,-0.0016,-0.0003,26.43,,,,,,,,,
IMU,2363172,,,,,,,,0.0837,0.0701,9.7163,-0.0013,0.0005,-0.0003,26.43,,,,,,,,,
RANGING,2363200,3.2795,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363213,,,,,,,,,,,,,,,0.5264,2.9294,0.0914,0.0937,0.0471,-0.0963,1.000,1,1
IMU,2363222,,,,,,,,0.0735,0.0192,9.7748,-0.0008,-0.0021,-0.0008,26.43,,,,,,,,,
IMU,2363272,,,,,,,,0.1049,0.0666,9.7387,-0.0003,-0.0008,-0.0003,26.43,,,,,,,,,
RANGING,2363300,1.9236,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363313,,,,,,,,,,,,,,,0.5027,2.9528,0.1173,0.0402,0.0893,-0.0407,1.000,1,1
IMU,2363322,,,,,,,,0.0657,0.0425,9.7428,-0.0011,-0.0008,-0.0016,26.43,,,,,,,,,
IMU,2363372,,,,,,,,0.0909,0.0317,9.7682,0.0013,-0.0021,-0.0019,26.43,,,,,,,,,
RANGING,2363400,3.8050,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363413,,,,,,,,,,,,,,,0.4821,2.9204,0.1498,0.0027,0.0103,0.0180,1.000,1,1
IMU,2363423,,,,,,,,0.0847,0.0555,9.7212,-0.0013,0.0003,-0.0016,26.43,,,,,,,,,
IMU,2363473,,,,,,,,0.0747,0.0223,9.7811,-0.0005,-0.0013,-0.0005,26.43,,,,,,,,,
RANGING,2363501,3.7159,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363514,,,,,,,,,,,,,,,0.5234,2.9005,0.1596,0.0652,-0.0335,0.0340,1.000,1,1
IMU,2363523,,,,,,,,0.0945,0.0663,9.7396,0.0003,-0.0008,-0.0008,26.43,,,,,,,,,
IMU,2363573,,,,,,,,0.0608,0.0386,9.7501,-0.0016,0.0005,0.0003,26.43,,,,,,,,,
RANGING,2363601,3.3218,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363614,,,,,,,,,,,,,,,0.4788,2.8641,0.1320,-0.0252,-0.0955,-0.0363,1.000,1,1
IMU,2363623,,,,,,,,0.0976,0.0385,9.7678,0.0008,-0.0011,-0.0016,26.43,,,,,,,,,
IMU,2363674,,,,,,,,0.0784,0.0707,9.7208,-0.0005,0.0011,-0.0008,26.43,,,,,,,,,
RANGING,2363702,1.9095,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363714,,,,,,,,,,,,,,,0.4332,2.8834,0.1770,-0.0959,-0.0323,0.0428,1.000,1,1
IMU,2363724,,,,,,,,0.0739,0.0228,9.7798,-0.0005,-0.0013,-0.0013,26.43,,,,,,,,,
IMU,2363774,,,,,,,,0.1042,0.0660,9.7364,-0.0003,-0.0003,-0.0005,26.43,,,,,,,,,
RANGING,2363802,3.8754,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363815,,,,,,,,,,,,,,,0.4583,2.9400,0.1239,-0.0593,0.0885,-0.0633,1.000,1,1
IMU,2363824,,,,,,,,0.0636,0.0359,9.7516,-0.0019,-0.0005,-0.0011,26.43,,,,,,,,,
IMU,2363874,,,,,,,,0.0967,0.0349,9.7745,0.0013,-0.0016,-0.0008,26.43,,,,,,,,,
RANGING,2363902,3.7628,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2363915,,,,,,,,,,,,,,,0.4942,2.9283,0.1252,0.0042,0.0463,-0.0476,1.000,1,1
IMU,2363924,,,,,,,,0.0885,0.0639,9.7209,-0.0016,0.0003,-0.0011,26.43,,,,,,,,,
IMU,2363975,,,,,,,,0.0789,0.0154,9.7751,-0.0008,-0.0019,-0.0008,26.43,,,,,,,,,
RANGING,2364003,3.2420,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364016,,,,,,,,,,,,,,,0.5123,2.9447,0.1309,0.0272,0.0718,-0.0311,1.000,1,1
IMU,2364025,,,,,,,,0.0994,0.0645,9.7404,0.0005,-0.0011,-0.0005,26.43,,,,,,,,,
IMU,2364075,,,,,,,,0.0723,0.0359,9.7456,-0.0013,0.0000,-0.0003,26.43,,,,,,,,,
RANGING,2364103,1.9236,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364116,,,,,,,,,,,,,,,0.5087,2.9557,0.1343,0.0117,0.0829,-0.0253,1.000,1,1
IMU,2364125,,,,,,,,0.0919,0.0362,9.7777,0.0008,-0.0024,-0.0008,26.43,,,,,,,,,
IMU,2364175,,,,,,,,0.0913,0.0633,9.7272,-0.0008,0.0008,-0.0005,26.43,,,,,,,,,
RANGING,2364203,3.8942,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364216,,,,,,,,,,,,,,,0.5175,2.9779,0.1191,0.0152,0.1133,-0.0529,1.000,1,1
IMU,2364226,,,,,,,,0.0642,0.0293,9.7696,-0.0016,-0.0011,-0.0011,26.43,,,,,,,,,
IMU,2364276,,,,,,,,0.1082,0.0543,9.7563,0.0008,-0.0013,-0.0016,26.43,,,,,,,,,
RANGING,2364306,3.7628,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364317,,,,,,,,,,,,,,,0.5610,2.9669,0.1224,0.0807,0.0667,-0.0349,1.000,1,1
IMU,2364326,,,,,,,,0.0717,0.0419,9.7335,-0.0016,0.0008,-0.0008,26.43,,,,,,,,,
IMU,2364376,,,,,,,,0.0900,0.0219,9.7745,0.0013,-0.0016,-0.0011,26.43,,,,,,,,,
RANGING,2364404,3.2514,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364417,,,,,,,,,,,,,,,0.5447,2.9581,0.1035,0.0347,0.0390,-0.0720,1.000,1,1
IMU,2364426,,,,,,,,0.0933,0.0623,9.7262,-0.0005,0.0003,-0.0013,26.43,,,,,,,,,
IMU,2364476,,,,,,,,0.0588,0.0199,9.7733,-0.0013,-0.0013,0.0000,26.43,,,,,,,,,
RANGING,2364504,1.9095,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364517,,,,,,,,,,,,,,,0.5223,2.9768,0.1242,-0.0098,0.0725,-0.0286,1.000,1,1
IMU,2364527,,,,,,,,0.1045,0.0497,9.7434,0.0008,-0.0016,-0.0005,26.43,,,,,,,,,
IMU,2364577,,,,,,,,0.0763,0.0503,9.7269,-0.0013,0.0005,-0.0008,26.43,,,,,,,,,
RANGING,2364605,3.8144,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364618,,,,,,,,,,,,,,,0.4948,2.9399,0.1597,-0.0504,-0.0124,0.0335,1.000,1,1
IMU,2364627,,,,,,,,0.0874,0.0211,9.7883,0.0003,-0.0021,-0.0019,26.43,,,,,,,,,
IMU,2364677,,,,,,,,0.1027,0.0720,9.7169,0.0003,0.0005,-0.0011,26.43,,,,,,,,,
RANGING,2364705,3.7675,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364718,,,,,,,,,,,,,,,0.4972,2.9348,0.1644,-0.0444,-0.0190,0.0318,1.000,1,1
IMU,2364727,,,,,,,,0.0683,0.0271,9.7527,-0.0011,-0.0005,-0.0005,26.43,,,,,,,,,
IMU,2364778,,,,,,,,0.0992,0.0364,9.7658,0.0011,-0.0024,-0.0013,26.43,,,,,,,,,
RANGING,2364806,3.3312,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364818,,,,,,,,,,,,,,,0.4380,2.8983,0.1349,-0.1413,-0.0839,-0.0416,1.000,1,1
IMU,2364828,,,,,,,,0.0787,0.0671,9.7130,-0.0019,0.0003,-0.0011,26.43,,,,,,,,,
IMU,2364878,,,,,,,,0.0748,0.0208,9.7913,0.0000,-0.0021,-0.0013,26.43,,,,,,,,,
RANGING,2364906,1.9330,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2364919,,,,,,,,,,,,,,,0.4107,2.8991,0.1458,-0.1684,-0.0630,-0.0206,1.000,1,1
IMU,2364928,,,,,,,,0.0939,0.0615,9.7260,0.0003,-0.0011,-0.0013,26.43,,,,,,,,,
IMU,2364978,,,,,,,,0.0648,0.0362,9.7599,-0.0013,0.0000,0.0000,26.43,,,,,,,,,
RANGING,2365006,3.8003,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365019,,,,,,,,,,,,,,,0.3945,2.8949,0.1415,-0.1758,-0.0571,-0.0297,1.000,1,1
IMU,2365028,,,,,,,,0.0974,0.0406,9.7753,0.0008,-0.0024,-0.0013,26.43,,,,,,,,,
IMU,2365079,,,,,,,,0.0720,0.0672,9.7268,-0.0011,0.0011,-0.0011,26.43,,,,,,,,,
RANGING,2365107,3.7956,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365120,,,,,,,,,,,,,,,0.3836,2.8859,0.1394,-0.1723,-0.0623,-0.0322,1.000,1,1
IMU,2365129,,,,,,,,0.0772,0.0135,9.7723,0.0000,-0.0021,-0.0011,26.43,,,,,,,,,
IMU,2365179,,,,,,,,0.0933,0.0648,9.7280,0.0003,-0.0005,-0.0005,26.43,,,,,,,,,
RANGING,2365207,3.3077,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365220,,,,,,,,,,,,,,,0.3996,2.9014,0.1546,-0.1247,-0.0180,0.0015,1.000,1,1
IMU,2365229,,,,,,,,0.0582,0.0403,9.7552,-0.0016,-0.0003,-0.0008,26.43,,,,,,,,,
IMU,2365279,,,,,,,,0.0988,0.0406,9.7697,0.0008,-0.0019,-0.0005,26.43,,,,,,,,,
RANGING,2365307,1.9377,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365320,,,,,,,,,,,,,,,0.3895,2.8976,0.1507,-0.1286,-0.0201,-0.0106,1.000,1,1
IMU,2365330,,,,,,,,0.0748,0.0704,9.7278,-0.0021,0.0005,-0.0008,26.43,,,,,,,,,
IMU,2365380,,,,,,,,0.0719,0.0202,9.7829,-0.0005,-0.0019,-0.0003,26.43,,,,,,,,,
RANGING,2365408,3.8379,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365421,,,,,,,,,,,,,,,0.3907,2.9205,0.1252,-0.1191,0.0311,-0.0582,1.000,1,1
IMU,2365430,,,,,,,,0.1016,0.0641,9.7374,-0.0003,-0.0013,-0.0013,26.43,,,,,,,,,
IMU,2365480,,,,,,,,0.0599,0.0343,9.7534,-0.0019,-0.0005,-0.0011,26.43,,,,,,,,,
RANGING,2365508,3.7393,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365521,,,,,,,,,,,,,,,0.4511,2.8886,0.1302,-0.0050,-0.0423,-0.0312,1.000,1,1
IMU,2365530,,,,,,,,0.0955,0.0427,9.7678,0.0011,-0.0019,-0.0011,26.43,,,,,,,,,
IMU,2365580,,,,,,,,0.0799,0.0635,9.7188,-0.0008,0.0008,-0.0008,26.43,,,,,,,,,
RANGING,2365608,3.2842,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365621,,,,,,,,,,,,,,,0.4685,2.8965,0.1374,0.0188,-0.0164,-0.0145,1.000,1,1
IMU,2365631,,,,,,,,0.0748,0.0159,9.7929,0.0003,-0.0021,-0.0005,26.43,,,,,,,,,
IMU,2365681,,,,,,,,0.1036,0.0605,9.7263,0.0011,0.0000,-0.0008,26.43,,,,,,,,,
RANGING,2365709,1.9236,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365722,,,,,,,,,,,,,,,0.4512,2.9069,0.1575,-0.0149,0.0110,0.0169,1.000,1,1
IMU,2365731,,,,,,,,0.0627,0.0304,9.7456,-0.0011,-0.0003,-0.0011,26.43,,,,,,,,,
IMU,2365781,,,,,,,,0.0925,0.0424,9.7778,0.0011,-0.0011,-0.0013,26.43,,,,,,,,,
RANGING,2365809,3.8707,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,2365822,,,,,,,,,,,,,,,0.4714,2.9451,0.1238,0.0049,0.0867,-0.0495,1.000,1,1
IMU,2365831,,,,,,,,0.0814,0.0606,9.7161,-0.0008,0.0008,-0.0011,26.43,,,,,,,,,
IMU,2365882,,,,,,,,0.0686,0.0196,9.7819,-0.0011,-0.0013,-0.0008,26.43,,,,,,,,,
RANGING,2365910,3.7628,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
