type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable,roll_rad,pitch_rad,yaw_rad
IMU,5429,,,,,,,,0.0656,0.1093,9.7676,0.0008,-0.0005,-0.0008,0.00,,,,,,,,,,,
IMU,5439,,,,,,,,0.0557,0.1132,9.7581,-0.0013,-0.0005,-0.0016,0.00,,,,,,,,,,,
IMU,5449,,,,,,,,0.0422,0.0796,9.7399,-0.0003,-0.0011,-0.0013,0.00,,,,,,,,,,,
IMU,5460,,,,,,,,0.0488,0.0825,9.7370,0.0011,-0.0016,-0.0013,0.00,,,,,,,,,,,
IMU,5470,,,,,,,,0.0533,0.1181,9.7503,0.0013,-0.0019,-0.0016,0.00,,,,,,,,,,,
IMU,5480,,,,,,,,0.0498,0.1180,9.7567,-0.0011,-0.0011,-0.0016,0.00,,,,,,,,,,,
IMU,5490,,,,,,,,0.0425,0.0825,9.7549,-0.0011,-0.0011,-0.0013,0.00,,,,,,,,,,,
IMU,5500,,,,,,,,0.0445,0.0750,9.7533,0.0005,-0.0016,0.0000,0.00,,,,,,,,,,,
IMU,5510,,,,,,,,0.0567,0.1082,9.7542,0.0011,-0.0008,0.0003,0.00,,,,,,,,,,,
IMU,5520,,,,,,,,0.0488,0.1123,9.7525,-0.0008,-0.0011,-0.0008,0.00,,,,,,,,,,,
IMU,5530,,,,,,,,0.0361,0.0793,9.7522,-0.0011,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,5540,,,,,,,,0.0434,0.0793,9.7494,0.0016,-0.0011,-0.0008,0.00,,,,,,,,,,,
IMU,5550,,,,,,,,0.0605,0.1142,9.7533,0.0011,-0.0005,-0.0008,0.00,,,,,,,,,,,
IMU,5560,,,,,,,,0.0448,0.1127,9.7515,-0.0011,-0.0008,-0.0013,0.00,,,,,,,,,,,
IMU,5570,,,,,,,,0.0356,0.0772,9.7485,-0.0013,-0.0016,-0.0011,0.00,,,,,,,,,,,
IMU,5580,,,,,,,,0.0451,0.0757,9.7524,0.0011,-0.0013,-0.0011,0.00,,,,,,,,,,,
IMU,5590,,,,,,,,0.0500,0.1061,9.7545,0.0011,-0.0003,-0.0011,0.00,,,,,,,,,,,
IMU,5600,,,,,,,,0.0406,0.1117,9.7426,-0.0016,-0.0013,-0.0013,0.00,,,,,,,,,,,
IMU,5610,,,,,,,,0.0395,0.0820,9.7384,-0.0008,-0.0024,-0.0016,0.00,,,,,,,,,,,
IMU,5620,,,,,,,,0.0578,0.0802,9.7602,0.0011,-0.0016,-0.0005,0.00,,,,,,,,,,,
IMU,5630,,,,,,,,0.0584,0.1120,9.7696,0.0008,-0.0005,-0.0008,0.00,,,,,,,,,,,
IMU,5640,,,,,,,,0.0475,0.1010,9.7506,-0.0011,-0.0008,-0.0011,0.00,,,,,,,,,,,
IMU,5650,,,,,,,,0.0415,0.0668,9.7476,-0.0005,-0.0016,-0.0019,0.00,,,,,,,,,,,
IMU,5660,,,,,,,,0.0498,0.0775,9.7591,0.0016,-0.0016,-0.0008,0.00,,,,,,,,,,,
IMU,5670,,,,,,,,0.0596,0.1087,9.7622,0.0011,-0.0011,-0.0003,0.00,,,,,,,,,,,
IMU,5680,,,,,,,,0.0519,0.1033,9.7519,-0.0011,-0.0005,-0.0013,0.00,,,,,,,,,,,
IMU,5690,,,,,,,,0.0549,0.0807,9.7497,-0.0008,-0.0011,-0.0011,0.00,,,,,,,,,,,
IMU,5700,,,,,,,,0.0626,0.0853,9.7608,0.0008,-0.0011,-0.0011,0.00,,,,,,,,,,,
IMU,5710,,,,,,,,0.0629,0.1139,9.7652,0.0000,0.0000,-0.0008,0.00,,,,,,,,,,,
IMU,5721,,,,,,,,0.0460,0.1027,9.7468,-0.0011,0.0000,-0.0013,0.00,,,,,,,,,,,
IMU,5730,,,,,,,,0.0389,0.0683,9.7384,-0.0008,-0.0005,-0.0008,0.00,,,,,,,,,,,
IMU,5741,,,,,,,,0.0527,0.0813,9.7524,0.0008,-0.0013,0.0003,0.00,,,,,,,,,,,
IMU,5751,,,,,,,,0.0687,0.1180,9.7687,0.0005,-0.0011,0.0003,0.00,,,,,,,,,,,
IMU,5761,,,,,,,,0.0546,0.1054,9.7564,-0.0011,-0.0011,-0.0013,0.00,,,,,,,,,,,
IMU,5771,,,,,,,,0.0431,0.0735,9.7455,0.0000,-0.0016,-0.0011,0.00,,,,,,,,,,,
IMU,5781,,,,,,,,0.0503,0.0927,9.7428,0.0013,-0.0013,0.0003,0.00,,,,,,,,,,,
IMU,5791,,,,,,,,0.0525,0.1205,9.7491,0.0005,-0.0008,-0.0005,0.00,,,,,,,,,,,
IMU,5801,,,,,,,,0.0430,0.0973,9.7516,-0.0008,-0.0011,-0.0016,0.00,,,,,,,,,,,
IMU,5811,,,,,,,,0.0391,0.0654,9.7444,0.0005,-0.0019,-0.0011,0.00,,,,,,,,,,,
IMU,5821,,,,,,,,0.0489,0.0933,9.7468,0.0016,-0.0019,-0.0005,0.00,,,,,,,,,,,
IMU,5831,,,,,,,,0.0624,0.1127,9.7453,0.0005,-0.0013,-0.0005,0.00,,,,,,,,,,,
IMU,5841,,,,,,,,0.0478,0.1033,9.7501,-0.0016,-0.0005,-0.0011,0.00,,,,,,,,,,,
IMU,5851,,,,,,,,0.0427,0.0783,9.7459,-0.0013,-0.0013,-0.0013,0.00,,,,,,,,,,,
IMU,5861,,,,,,,,0.0443,0.0807,9.7441,0.0011,-0.0008,-0.0016,0.00,,,,,,,,,,,
IMU,5871,,,,,,,,0.0488,0.1109,9.7527,0.0005,-0.0005,-0.0016,0.00,,,,,,,,,,,
IMU,5881,,,,,,,,0.0470,0.1015,9.7573,-0.0008,-0.0011,-0.0016,0.00,,,,,,,,,,,
IMU,5891,,,,,,,,0.0486,0.0702,9.7567,-0.0003,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,5901,,,,,,,,0.0576,0.0835,9.7530,0.0011,-0.0005,-0.0011,0.00,,,,,,,,,,,
IMU,5911,,,,,,,,0.0644,0.1201,9.7480,0.0005,-0.0011,-0.0016,0.00,,,,,,,,,,,
IMU,5921,,,,,,,,0.0591,0.1072,9.7450,-0.0008,-0.0013,-0.0019,0.00,,,,,,,,,,,
IMU,5931,,,,,,,,0.0455,0.0717,9.7518,-0.0005,-0.0016,-0.0008,0.00,,,,,,,,,,,
IMU,5941,,,,,,,,0.0543,0.0858,9.7612,0.0005,-0.0013,-0.0003,0.00,,,,,,,,,,,
IMU,5951,,,,,,,,0.0575,0.1208,9.7515,0.0008,-0.0008,-0.0011,0.00,,,,,,,,,,,
IMU,5961,,,,,,,,0.0530,0.1120,9.7407,-0.0005,-0.0008,-0.0016,0.00,,,,,,,,,,,
IMU,5971,,,,,,,,0.0464,0.0778,9.7504,-0.0005,-0.0013,-0.0016,0.00,,,,,,,,,,,
IMU,5981,,,,,,,,0.0555,0.0909,9.7622,0.0005,-0.0013,-0.0013,0.00,,,,,,,,,,,
IMU,5991,,,,,,,,0.0525,0.1184,9.7540,0.0008,-0.0003,-0.0013,0.00,,,,,,,,,,,
IMU,6002,,,,,,,,0.0407,0.1054,9.7385,-0.0003,0.0003,-0.0013,0.00,,,,,,,,,,,
IMU,6012,,,,,,,,0.0395,0.0864,9.7407,-0.0005,-0.0013,-0.0008,0.00,,,,,,,,,,,
